3543639;17GP 10,-0.439518,+0.167748,+0.422639,-0.042236,+0.021238,-0.231201,-0.030446,-0.057281,+0.060814,+0.002322,+0.016507,-0.205653,+0.012981,-0.019750,+0.115088,+0.993074;19GP 11,+1.589471,+4.626790,-0.011734,+0.055728,+0.020535,-0.257423,+0.000650,-0.001126,+0.000151,+0.001312,-0.003543,-0.000800,+0.006602,+0.028946,+0.128583,+0.991254;
3543640;17GP 10,-0.439820,+0.167172,+0.423272,-0.040986,+0.021834,-0.232226,-0.034158,-0.060725,+0.062011,+0.026153,+0.025417,-0.185518,+0.013215,-0.019088,+0.115599,+0.993025;19GP 11,+1.589410,+4.626934,-0.011668,+0.055999,+0.020713,-0.256954,-0.001053,+0.002782,+0.001915,+0.006030,+0.001018,+0.008080,+0.006680,+0.029090,+0.128354,+0.991279;
3543641;17GP 10,-0.440128,+0.166614,+0.423887,-0.041219,+0.023105,-0.233073,-0.037074,-0.062818,+0.062492,+0.017181,+0.045434,-0.165282,+0.013867,-0.019124,+0.116004,+0.992968;19GP 11,+1.589359,+4.627026,-0.011567,+0.056810,+0.021076,-0.256436,-0.002255,+0.004810,+0.004326,+0.020126,+0.008293,+0.015983,+0.006816,+0.029513,+0.128105,+0.991298;
3543642;17GP 10,-0.440337,+0.166001,+0.424524,-0.040197,+0.024035,-0.234038,-0.036562,-0.065662,+0.063399,+0.033867,+0.055174,-0.151453,+0.014279,-0.018555,+0.116480,+0.992917;19GP 11,+1.589325,+4.627028,-0.011486,+0.057476,+0.022244,-0.256423,-0.002817,+0.004151,+0.005841,+0.028964,+0.028945,+0.011927,+0.007352,+0.029918,+0.128117,+0.991280;
3543643;17GP 10,-0.440661,+0.165411,+0.425264,-0.040036,+0.024291,-0.234678,-0.038659,-0.067109,+0.066780,+0.030783,+0.050016,-0.134584,+0.014402,-0.018456,+0.116796,+0.992880;19GP 11,+1.589395,+4.626919,-0.011507,+0.057359,+0.022480,-0.256911,-0.000571,+0.000631,+0.004412,+0.021408,+0.027390,+0.000133,+0.007470,+0.029877,+0.128361,+0.991249;
3543644;17GP 10,-0.441111,+0.164661,+0.425867,-0.039033,+0.023945,-0.235051,-0.043386,-0.072125,+0.066046,+0.044168,+0.034132,-0.116339,+0.014175,-0.017976,+0.116992,+0.992869;19GP 11,+1.589405,+4.626803,-0.011592,+0.057513,+0.021966,-0.257288,-0.000188,-0.002589,+0.001472,+0.020422,+0.011978,-0.006502,+0.007199,+0.029921,+0.128542,+0.991226;
3543645;17GP 10,-0.441500,+0.163861,+0.426517,-0.038133,+0.023925,-0.235781,-0.045465,-0.077396,+0.066540,+0.053205,+0.027757,-0.108100,+0.014119,-0.017525,+0.117361,+0.992834;19GP 11,+1.589422,+4.626778,-0.011676,+0.056769,+0.021307,-0.257299,+0.000361,-0.003005,-0.001098,+0.002373,-0.002841,-0.004769,+0.006920,+0.029511,+0.128536,+0.991242;
3543646;17GP 10,-0.441951,+0.163133,+0.427169,-0.037355,+0.024644,-0.236542,-0.048508,-0.079656,+0.066926,+0.058266,+0.036689,-0.101458,+0.014437,-0.017091,+0.117737,+0.992793;19GP 11,+1.589479,+4.626751,-0.011805,+0.055556,+0.020729,-0.257871,+0.001846,-0.003336,-0.004446,-0.020963,-0.013886,-0.014121,+0.006704,+0.028874,+0.128808,+0.991226;
3543647;17GP 10,-0.442495,+0.162450,+0.427879,-0.037769,+0.024820,-0.236488,-0.053150,-0.080019,+0.068673,+0.039278,+0.033024,-0.080986,+0.014548,-0.017286,+0.117706,+0.992791;19GP 11,+1.589397,+4.626859,-0.011756,+0.056743,+0.021458,-0.257157,-0.000513,-0.000081,-0.002647,+0.005357,+0.003377,+0.001364,+0.006999,+0.029507,+0.128468,+0.991250;
3543648;17GP 10,-0.443050,+0.161679,+0.428575,-0.038146,+0.024941,-0.236502,-0.057058,-0.082225,+0.069707,+0.024631,+0.029059,-0.065725,+0.014630,-0.017466,+0.117709,+0.992787;19GP 11,+1.589356,+4.626970,-0.011662,+0.057180,+0.021354,-0.257064,-0.001488,+0.002854,+0.000132,+0.012627,+0.000851,+0.002988,+0.006920,+0.029717,+0.128421,+0.991250;
3543649;17GP 10,-0.443530,+0.160894,+0.429148,-0.038531,+0.025056,-0.236631,-0.058068,-0.084143,+0.067340,+0.012671,+0.025819,-0.055569,+0.014711,-0.017649,+0.117769,+0.992775;19GP 11,+1.589301,+4.627025,-0.011663,+0.058120,+0.021457,-0.256623,-0.002699,+0.003904,+0.000056,+0.027946,+0.003140,+0.010690,+0.006918,+0.030188,+0.128208,+0.991264;
3543650;17GP 10,-0.444017,+0.159999,+0.429768,-0.038329,+0.025163,-0.236597,-0.058717,-0.088295,+0.066391,+0.014077,+0.022910,-0.044266,+0.014752,-0.017543,+0.117752,+0.992778;19GP 11,+1.589304,+4.627074,-0.011696,+0.057614,+0.021035,-0.256754,-0.002193,+0.004596,-0.000799,+0.013037,-0.005641,+0.006623,+0.006739,+0.029910,+0.128265,+0.991266;
3543651;17GP 10,-0.444695,+0.158978,+0.430445,-0.037994,+0.026445,-0.236777,-0.063896,-0.094819,+0.067052,+0.017899,+0.043076,-0.038331,+0.015371,-0.017300,+0.117831,+0.992764;19GP 11,+1.589370,+4.627026,-0.011815,+0.056529,+0.020429,-0.257036,-0.000084,+0.002621,-0.003791,-0.009989,-0.016393,+0.000665,+0.006504,+0.029335,+0.128393,+0.991268;
3543652;17GP 10,-0.445420,+0.157939,+0.431175,-0.037081,+0.026945,-0.236567,-0.069214,-0.100534,+0.068941,+0.031778,+0.044226,-0.026679,+0.015563,-0.016819,+0.117729,+0.992781;19GP 11,+1.589360,+4.626937,-0.011922,+0.056525,+0.020763,-0.256695,-0.000242,-0.000202,-0.006030,-0.008301,-0.006553,+0.006649,+0.006675,+0.029353,+0.128228,+0.991288;
3543653;17GP 10,-0.446174,+0.156907,+0.431854,-0.035995,+0.028374,-0.236399,-0.074146,-0.104854,+0.069176,+0.046332,+0.062867,-0.017407,+0.016207,-0.016197,+0.117640,+0.992792;19GP 11,+1.589297,+4.626757,-0.012017,+0.057026,+0.021559,-0.256765,-0.001770,-0.004993,-0.007590,+0.002849,+0.009768,+0.003190,+0.007037,+0.029653,+0.128276,+0.991270;
3543654;17GP 10,-0.446774,+0.155976,+0.432565,-0.035020,+0.028861,-0.235725,-0.073994,-0.105498,+0.070186,+0.055743,+0.059684,-0.000962,+0.016386,-0.015689,+0.117309,+0.992836;19GP 11,+1.589414,+4.626731,-0.012063,+0.056332,+0.021239,-0.256762,+0.001589,-0.005076,-0.007544,-0.010917,+0.001811,+0.002983,+0.006922,+0.029288,+0.128267,+0.991283;
3543655;17GP 10,-0.447492,+0.154954,+0.433278,-0.034198,+0.028923,-0.234517,-0.076540,-0.107969,+0.071000,+0.060141,+0.048668,+0.022233,+0.016360,-0.015287,+0.116715,+0.992913;19GP 11,+1.589441,+4.626854,-0.011906,+0.056233,+0.020696,-0.256818,+0.002170,-0.001187,-0.002174,-0.010700,-0.008916,+0.001949,+0.006659,+0.029204,+0.128287,+0.991285;
3543656;17GP 10,-0.448142,+0.153852,+0.433820,-0.031767,+0.027536,-0.233574,-0.076555,-0.111807,+0.067216,+0.094507,+0.012411,+0.034980,+0.015523,-0.014169,+0.116279,+0.992994;19GP 11,+1.589383,+4.626980,-0.011683,+0.056769,+0.021297,-0.256371,+0.000408,+0.002284,+0.004222,+0.001360,+0.004691,+0.009422,+0.006929,+0.029507,+0.128076,+0.991301;
3543657;17GP 10,-0.448799,+0.152746,+0.434342,-0.030365,+0.029064,-0.233110,-0.076420,-0.114804,+0.063396,+0.102942,+0.038857,+0.038101,+0.016196,-0.013388,+0.116047,+0.993021;19GP 11,+1.589318,+4.627024,-0.011532,+0.057593,+0.021775,-0.256415,-0.001329,+0.003157,+0.007846,+0.016814,+0.012847,+0.006264,+0.007112,+0.029946,+0.128107,+0.991283;
3543658;17GP 10,-0.449590,+0.151539,+0.435089,-0.029117,+0.028782,-0.231704,-0.079484,-0.119633,+0.065957,+0.106352,+0.025255,+0.057401,+0.015975,-0.012796,+0.115361,+0.993113;19GP 11,+1.589324,+4.626896,-0.011616,+0.058525,+0.021759,-0.256345,-0.000960,-0.000630,+0.004720,+0.031331,+0.010172,+0.006412,+0.007046,+0.030407,+0.128075,+0.991273;
3543659;17GP 10,-0.450397,+0.150430,+0.435789,-0.028381,+0.029280,-0.230679,-0.082234,-0.120813,+0.066977,+0.099549,+0.029335,+0.066269,+0.016174,-0.012410,+0.114854,+0.993173;19GP 11,+1.589431,+4.626786,-0.011751,+0.057350,+0.021145,-0.256686,+0.001999,-0.003430,+0.000606,+0.003120,-0.003813,-0.000605,+0.006812,+0.029786,+0.128232,+0.991273;
3543660;17GP 10,-0.451139,+0.149218,+0.436554,-0.027257,+0.029495,-0.229462,-0.082623,-0.124095,+0.069534,+0.101328,+0.027178,+0.076918,+0.016209,-0.011849,+0.114257,+0.993248;19GP 11,+1.589444,+4.626596,-0.011842,+0.056357,+0.020702,-0.257367,+0.002070,-0.007903,-0.001870,-0.016107,-0.012248,-0.012967,+0.006646,+0.029268,+0.128560,+0.991247;
3543661;17GP 10,-0.451944,+0.147883,+0.437181,-0.024691,+0.028621,-0.228528,-0.084309,-0.129742,+0.068131,+0.130431,+0.004943,+0.079544,+0.015623,-0.010632,+0.113820,+0.993322;19GP 11,+1.589466,+4.626524,-0.011855,+0.055749,+0.020862,-0.258012,+0.002352,-0.008601,-0.001928,-0.024363,-0.007564,-0.022929,+0.006755,+0.028979,+0.128880,+0.991214;
3543662;17GP 10,-0.452831,+0.146563,+0.437893,-0.023246,+0.029507,-0.226732,-0.087629,-0.133840,+0.069086,+0.132080,+0.020005,+0.099013,+0.015972,-0.009878,+0.112933,+0.993425;19GP 11,+1.589421,+4.626750,-0.011655,+0.056782,+0.021872,-0.257521,+0.000834,-0.001360,+0.003565,-0.000242,+0.013601,-0.010316,+0.007196,+0.029554,+0.128653,+0.991223;
3543663;17GP 10,-0.453743,+0.145333,+0.438640,-0.021988,+0.029728,-0.225677,-0.090846,-0.134575,+0.070804,+0.130287,+0.019934,+0.100338,+0.016006,-0.009249,+0.112418,+0.993489;19GP 11,+1.589397,+4.626971,-0.011482,+0.058070,+0.022653,-0.257085,+0.000043,+0.004813,+0.007584,+0.024156,+0.026341,-0.000934,+0.007507,+0.030241,+0.128453,+0.991226;
3543664;17GP 10,-0.454539,+0.144059,+0.439259,-0.022398,+0.029938,-0.224006,-0.090345,-0.135942,+0.068925,+0.096728,+0.019333,+0.113125,+0.016125,-0.009454,+0.111583,+0.993579;19GP 11,+1.589337,+4.627025,-0.011416,+0.058361,+0.022068,-0.256935,-0.001585,+0.005730,+0.008183,+0.025045,+0.010362,+0.002750,+0.007200,+0.030347,+0.128371,+0.991236;
3543665;17GP 10,-0.455360,+0.142738,+0.439957,-0.022990,+0.030298,-0.222162,-0.090264,-0.137946,+0.069300,+0.065970,+0.021607,+0.126864,+0.016328,-0.009744,+0.110659,+0.993676;19GP 11,+1.589341,+4.627014,-0.011478,+0.057823,+0.021701,-0.257399,-0.001298,+0.004757,+0.005296,+0.010225,+0.000896,-0.006199,+0.007046,+0.030059,+0.128594,+0.991217;
3543666;17GP 10,-0.456126,+0.141339,+0.440636,-0.023314,+0.032065,-0.220830,-0.088536,-0.141365,+0.069127,+0.046370,+0.050496,+0.128872,+0.017218,-0.009818,+0.109983,+0.993736;19GP 11,+1.589463,+4.626939,-0.011639,+0.056548,+0.021257,-0.257607,+0.002027,+0.002152,+0.000127,-0.015922,-0.007941,-0.008495,+0.006905,+0.029399,+0.128687,+0.991225;
3543667;17GP 10,-0.456980,+0.139891,+0.441456,-0.023045,+0.032967,-0.219228,-0.089134,-0.145217,+0.072611,+0.041654,+0.057317,+0.135226,+0.017643,-0.009649,+0.109184,+0.993818;19GP 11,+1.589512,+4.626785,-0.011714,+0.055822,+0.021078,-0.257752,+0.003017,-0.002193,-0.002103,-0.026659,-0.009976,-0.009437,+0.006861,+0.029029,+0.128754,+0.991228;
3543668;17GP 10,-0.457926,+0.138372,+0.442026,-0.022259,+0.032831,-0.217407,-0.091871,-0.150005,+0.069097,+0.047608,+0.043045,+0.144037,+0.017524,-0.009281,+0.108287,+0.993922;19GP 11,+1.589427,+4.626671,-0.011753,+0.055967,+0.021170,-0.257829,+0.000346,-0.004903,-0.003027,-0.018801,-0.006407,-0.009208,+0.006896,+0.029106,+0.128794,+0.991220;
3543669;17GP 10,-0.458754,+0.136873,+0.442579,-0.020152,+0.033748,-0.215404,-0.090986,-0.153230,+0.065577,+0.077388,+0.051573,+0.155085,+0.017858,-0.008202,+0.107304,+0.994032;19GP 11,+1.589456,+4.626726,-0.011827,+0.055660,+0.020308,-0.257741,+0.000979,-0.002775,-0.004693,-0.021095,-0.021488,-0.004848,+0.006490,+0.028899,+0.128738,+0.991236;
3543670;17GP 10,-0.459672,+0.135327,+0.443263,-0.019327,+0.034629,-0.213192,-0.092400,-0.156850,+0.065940,+0.076915,+0.057673,+0.167989,+0.018243,-0.007765,+0.106207,+0.994146;19GP 11,+1.589414,+4.626842,-0.011708,+0.056492,+0.020313,-0.257577,-0.000328,+0.000689,-0.001031,-0.001303,-0.017127,-0.000820,+0.006441,+0.029311,+0.128660,+0.991235;
3543671;17GP 10,-0.460622,+0.133742,+0.444003,-0.017623,+0.036390,-0.210983,-0.094314,-0.160571,+0.067781,+0.093154,+0.079484,+0.178655,+0.019020,-0.006845,+0.105115,+0.994255;19GP 11,+1.589341,+4.626889,-0.011596,+0.057087,+0.020954,-0.257242,-0.002225,+0.001898,+0.001995,+0.010143,-0.001314,+0.005023,+0.006726,+0.029646,+0.128504,+0.991243;
3543672;17GP 10,-0.461549,+0.132086,+0.444789,-0.016981,+0.037363,-0.208928,-0.095200,-0.165247,+0.070566,+0.086190,+0.082159,+0.184067,+0.019463,-0.006495,+0.104095,+0.994356;19GP 11,+1.589276,+4.626983,-0.011566,+0.057565,+0.021041,-0.257166,-0.003675,+0.004121,+0.002456,+0.017285,+0.000667,+0.005420,+0.006739,+0.029888,+0.128469,+0.991240;
3543673;17GP 10,-0.462407,+0.130478,+0.445471,-0.015433,+0.037929,-0.206477,-0.094010,-0.167593,+0.070232,+0.097557,+0.076563,+0.195810,+0.019657,-0.005720,+0.102888,+0.994482;19GP 11,+1.589391,+4.626878,-0.011684,+0.056880,+0.020681,-0.257412,-0.000168,+0.000821,-0.000997,+0.001041,-0.006554,+0.000108,+0.006601,+0.029526,+0.128584,+0.991237;
3543674;17GP 10,-0.463358,+0.128792,+0.446145,-0.014509,+0.038244,-0.204667,-0.095284,-0.171223,+0.069726,+0.095282,+0.067451,+0.193025,+0.019761,-0.005262,+0.101996,+0.994575;19GP 11,+1.589521,+4.626769,-0.011823,+0.056022,+0.020421,-0.257353,+0.003273,-0.002154,-0.004554,-0.015508,-0.010187,+0.001474,+0.006528,+0.029084,+0.128548,+0.991255;
3543675;17GP 10,-0.464282,+0.127082,+0.446810,-0.012589,+0.038214,-0.203432,-0.095540,-0.174553,+0.069040,+0.112848,+0.053814,+0.179704,+0.019646,-0.004321,+0.101401,+0.994642;19GP 11,+1.589497,+4.626760,-0.011869,+0.055607,+0.019870,-0.257500,+0.002201,-0.002108,-0.005146,-0.020410,-0.018899,-0.001010,+0.006279,+0.028843,+0.128613,+0.991255;
3543676;17GP 10,-0.465188,+0.125345,+0.447484,-0.010525,+0.037073,-0.201322,-0.095193,-0.177723,+0.068651,+0.129290,+0.021430,+0.185280,+0.018970,-0.003372,+0.100376,+0.994763;19GP 11,+1.589502,+4.626705,-0.011932,+0.055139,+0.019515,-0.257588,+0.002008,-0.003238,-0.006012,-0.025402,-0.022126,-0.002123,+0.006133,+0.028589,+0.128650,+0.991259;
3543677;17GP 10,-0.466076,+0.123502,+0.448129,-0.008984,+0.036466,-0.198996,-0.094287,-0.182791,+0.067583,+0.132450,+0.005329,+0.194110,+0.018588,-0.002658,+0.099235,+0.994887;19GP 11,+1.589476,+4.626912,-0.011831,+0.055175,+0.019964,-0.257166,+0.000993,+0.002627,-0.002438,-0.020038,-0.008941,+0.005830,+0.006359,+0.028634,+0.128447,+0.991283;
3543678;17GP 10,-0.466941,+0.121657,+0.448725,-0.007125,+0.036238,-0.196794,-0.092846,-0.186800,+0.065379,+0.141119,-0.000337,+0.198997,+0.018380,-0.001765,+0.098157,+0.995000;19GP 11,+1.589424,+4.627022,-0.011680,+0.056175,+0.020779,-0.256840,-0.000575,+0.005178,+0.001992,+0.002696,+0.008613,+0.010048,+0.006703,+0.029181,+0.128299,+0.991283;
3543679;17GP 10,-0.467845,+0.119809,+0.449496,-0.005831,+0.035306,-0.194243,-0.092562,-0.189901,+0.068043,+0.137232,-0.018376,+0.209482,+0.017852,-0.001190,+0.096902,+0.995133;19GP 11,+1.589292,+4.627042,-0.011551,+0.057471,+0.021620,-0.256530,-0.003989,+0.004971,+0.005216,+0.026740,+0.023311,+0.013120,+0.007042,+0.029876,+0.128161,+0.991278;
3543680;17GP 10,-0.468705,+0.117912,+0.450210,-0.004280,+0.034725,-0.191471,-0.091118,-0.193415,+0.068902,+0.138805,-0.026238,+0.222266,+0.017487,-0.000470,+0.095538,+0.995272;19GP 11,+1.589277,+4.626894,-0.011632,+0.057701,+0.021627,-0.256836,-0.003856,+0.000353,+0.002497,+0.026144,+0.018671,+0.004787,+0.007026,+0.029991,+0.128314,+0.991255;
3543681;17GP 10,-0.469549,+0.116030,+0.450937,-0.003806,+0.033615,-0.189283,-0.089467,-0.195586,+0.069963,+0.120066,-0.042637,+0.221426,+0.016911,-0.000306,+0.094455,+0.995385;19GP 11,+1.589331,+4.626887,-0.011664,+0.057382,+0.021348,-0.256965,-0.001905,+0.000009,+0.001331,+0.015138,+0.009658,+0.001733,+0.006906,+0.029816,+0.128373,+0.991254;
3543682;17GP 10,-0.470436,+0.113976,+0.451588,-0.004329,+0.032838,-0.187385,-0.089122,-0.201535,+0.068919,+0.086068,-0.049615,+0.215272,+0.016549,-0.000619,+0.093508,+0.995481;19GP 11,+1.589232,+4.626864,-0.011596,+0.059009,+0.022150,-0.256582,-0.004157,-0.000680,+0.002922,+0.043090,+0.023494,+0.007800,+0.007205,+0.030672,+0.128200,+0.991248;
3543683;17GP 10,-0.471231,+0.112058,+0.452247,-0.003711,+0.031695,-0.185181,-0.086474,-0.202694,+0.068172,+0.080146,-0.062127,+0.216114,+0.015951,-0.000382,+0.092417,+0.995593;19GP 11,+1.589212,+4.626733,-0.011608,+0.058932,+0.022188,-0.256869,-0.003980,-0.004082,+0.002156,+0.033526,+0.019424,+0.000813,+0.007224,+0.030637,+0.128342,+0.991230;
3543684;17GP 10,-0.472105,+0.110061,+0.452905,-0.003069,+0.030693,-0.182655,-0.086293,-0.205304,+0.067532,+0.075627,-0.069573,+0.222960,+0.015422,-0.000129,+0.091166,+0.995716;19GP 11,+1.589292,+4.626701,-0.011761,+0.057314,+0.021436,-0.257381,-0.001223,-0.004407,-0.002173,-0.003464,+0.000874,-0.008237,+0.006948,+0.029789,+0.128580,+0.991227;
3543685;17GP 10,-0.473105,+0.108069,+0.453534,-0.004063,+0.029803,-0.180531,-0.089438,-0.207020,+0.066199,+0.041089,-0.073581,+0.220809,+0.015023,-0.000680,+0.090103,+0.995819;19GP 11,+1.589399,+4.626726,-0.011846,+0.056318,+0.020506,-0.257736,+0.001894,-0.003118,-0.004159,-0.021625,-0.017364,-0.012421,+0.006546,+0.029237,+0.128740,+0.991226;
3543686;17GP 10,-0.473977,+0.106015,+0.454194,-0.004507,+0.029677,-0.178523,-0.088847,-0.209720,+0.065911,+0.023639,-0.062205,+0.216953,+0.014980,-0.000921,+0.089100,+0.995910;19GP 11,+1.589381,+4.626820,-0.011760,+0.056271,+0.020883,-0.257454,+0.001318,-0.000186,-0.001352,-0.018525,-0.006570,-0.005090,+0.006740,+0.029237,+0.128605,+0.991242;
3543687;17GP 10,-0.474859,+0.103893,+0.454745,-0.004241,+0.027897,-0.176782,-0.088609,-0.213439,+0.062834,+0.023353,-0.084403,+0.208615,+0.014081,-0.000881,+0.088238,+0.996000;19GP 11,+1.589349,+4.626966,-0.011544,+0.057180,+0.021887,-0.257019,+0.000418,+0.003727,+0.004481,+0.002141,+0.014233,+0.003059,+0.007185,+0.029750,+0.128406,+0.991249;
3543688;17GP 10,-0.475643,+0.101802,+0.455333,-0.004223,+0.027859,-0.174361,-0.085879,-0.215465,+0.061210,+0.017892,-0.069265,+0.214982,+0.014060,-0.000890,+0.087032,+0.996106;19GP 11,+1.589321,+4.627085,-0.011365,+0.058456,+0.022956,-0.256749,-0.000303,+0.006362,+0.008536,+0.025934,+0.032151,+0.006418,+0.007637,+0.030450,+0.128292,+0.991239;
3543689;17GP 10,-0.476468,+0.099732,+0.455984,-0.003694,+0.026885,-0.172397,-0.084611,-0.216277,+0.061525,+0.023553,-0.074751,+0.211355,+0.013551,-0.000683,+0.086059,+0.996198;19GP 11,+1.589253,+4.627112,-0.011354,+0.059809,+0.023433,-0.256364,-0.001935,+0.006175,+0.007562,+0.046581,+0.035532,+0.011975,+0.007793,+0.031150,+0.128113,+0.991240;
3543690;17GP 10,-0.477227,+0.097507,+0.456731,-0.003138,+0.026172,-0.170037,-0.081836,-0.220641,+0.064345,+0.028452,-0.074228,+0.215999,+0.013172,-0.000452,+0.084888,+0.996303;19GP 11,+1.589171,+4.626940,-0.011542,+0.060707,+0.023381,-0.256220,-0.003745,+0.000745,+0.001435,+0.054755,+0.027935,+0.012464,+0.007712,+0.031591,+0.128044,+0.991235;
3543691;17GP 10,-0.477993,+0.095424,+0.457347,-0.001683,+0.025898,-0.167933,-0.079718,-0.220385,+0.063450,+0.049674,-0.065314,+0.214941,+0.012973,+0.000248,+0.083850,+0.996394;19GP 11,+1.589263,+4.626767,-0.011704,+0.059005,+0.022351,-0.256819,-0.000708,-0.004005,-0.003194,+0.012183,+0.002360,-0.000126,+0.007301,+0.030684,+0.128320,+0.991231;
3543692;17GP 10,-0.478745,+0.093243,+0.458143,-0.000790,+0.025561,-0.165833,-0.077647,-0.222369,+0.067387,+0.056154,-0.059304,+0.213988,+0.012769,+0.000665,+0.082810,+0.996483;19GP 11,+1.589410,+4.626587,-0.011865,+0.057074,+0.021173,-0.257540,+0.003328,-0.008229,-0.007155,-0.026621,-0.021280,-0.012499,+0.006831,+0.029654,+0.128654,+0.991222;
3543693;17GP 10,-0.479573,+0.090968,+0.458871,+0.002202,+0.024920,-0.163565,-0.077935,-0.226203,+0.068993,+0.101355,-0.059984,+0.216475,+0.012328,+0.002115,+0.081699,+0.996579;19GP 11,+1.589457,+4.626620,-0.011914,+0.055899,+0.020600,-0.257479,+0.004188,-0.006264,-0.007541,-0.043958,-0.028056,-0.008343,+0.006623,+0.029035,+0.128613,+0.991248;
3543694;17GP 10,-0.480262,+0.088620,+0.459462,+0.004199,+0.021767,-0.161470,-0.074693,-0.231112,+0.066799,+0.119378,-0.108394,+0.215244,+0.010679,+0.002970,+0.080665,+0.996680;19GP 11,+1.589398,+4.626829,-0.011809,+0.056563,+0.020443,-0.257527,+0.002114,+0.000120,-0.003754,-0.022922,-0.025740,-0.007490,+0.006502,+0.029354,+0.128636,+0.991236;
3543695;17GP 10,-0.481000,+0.086423,+0.460070,+0.004870,+0.020262,-0.159157,-0.073275,-0.231056,+0.065327,+0.108529,-0.116266,+0.218376,+0.009905,+0.003232,+0.079515,+0.996779;19GP 11,+1.589365,+4.626952,-0.011675,+0.056987,+0.020518,-0.257419,+0.000951,+0.003435,+0.000321,-0.010531,-0.019312,-0.004087,+0.006513,+0.029569,+0.128585,+0.991236;
3543696;17GP 10,-0.481861,+0.084126,+0.460723,+0.005767,+0.019418,-0.157717,-0.075413,-0.233279,+0.065210,+0.104407,-0.110038,+0.204300,+0.009452,+0.003639,+0.078801,+0.996839;19GP 11,+1.589410,+4.627063,-0.011595,+0.057304,+0.020560,-0.257258,+0.001942,+0.005938,+0.002484,-0.002537,-0.014651,-0.000296,+0.006516,+0.029728,+0.128507,+0.991241;
3543697;17GP 10,-0.482668,+0.081904,+0.461457,+0.006655,+0.018124,-0.155941,-0.075982,-0.232932,+0.067249,+0.100820,-0.113522,+0.199351,+0.008775,+0.004023,+0.077918,+0.996913;19GP 11,+1.589374,+4.627083,-0.011579,+0.057502,+0.020889,-0.257131,+0.000703,+0.005654,+0.002644,+0.001667,-0.005474,+0.001824,+0.006668,+0.029847,+0.128449,+0.991244;
3543698;17GP 10,-0.483427,+0.079672,+0.462171,+0.007443,+0.015824,-0.154107,-0.075312,-0.232596,+0.068474,+0.096132,-0.135481,+0.196556,+0.007602,+0.004319,+0.077003,+0.996992;19GP 11,+1.589443,+4.626869,-0.011784,+0.056298,+0.020272,-0.257509,+0.002322,-0.000751,-0.003020,-0.021449,-0.016573,-0.005056,+0.006434,+0.029212,+0.128625,+0.991242;
3543699;17GP 10,-0.484171,+0.077434,+0.462741,+0.007711,+0.014596,-0.152442,-0.074422,-0.232216,+0.065748,+0.082447,-0.132861,+0.190959,+0.006983,+0.004400,+0.076173,+0.997060;19GP 11,+1.589539,+4.626736,-0.011963,+0.054872,+0.019658,-0.257815,+0.004430,-0.004200,-0.007234,-0.044405,-0.025405,-0.009267,+0.006217,+0.028467,+0.128764,+0.991247;
3543700;17GP 10,-0.484861,+0.075186,+0.463270,+0.006363,+0.012305,-0.151179,-0.072344,-0.231937,+0.062338,+0.040864,-0.151175,+0.178801,+0.005895,+0.003637,+0.075535,+0.997119;19GP 11,+1.589632,+4.626713,-0.012010,+0.054448,+0.019605,-0.258099,+0.006116,-0.004277,-0.007373,-0.043916,-0.021887,-0.012851,+0.006214,+0.028254,+0.128902,+0.991235;
3543701;17GP 10,-0.485546,+0.072877,+0.463795,+0.006051,+0.009971,-0.149258,-0.070493,-0.233082,+0.059324,+0.026784,-0.166660,+0.181538,+0.004746,+0.003389,+0.074574,+0.997198;19GP 11,+1.589563,+4.626854,-0.011829,+0.055375,+0.020113,-0.257640,+0.003310,-0.000009,-0.001462,-0.018071,-0.007559,-0.002195,+0.006413,+0.028744,+0.128684,+0.991248;
3543702;17GP 10,-0.486153,+0.070596,+0.464183,+0.005299,+0.008873,-0.147648,-0.066991,-0.233173,+0.053237,+0.007033,-0.155733,+0.177696,+0.004229,+0.002969,+0.073767,+0.997262;19GP 11,+1.589451,+4.627010,-0.011628,+0.056509,+0.021182,-0.256880,-0.000277,+0.004092,+0.004205,+0.006677,+0.015014,+0.011520,+0.006881,+0.029372,+0.128326,+0.991273;
3543703;17GP 10,-0.486836,+0.068283,+0.464664,+0.005679,+0.007499,-0.146557,-0.066064,-0.233938,+0.050526,+0.012798,-0.152094,+0.164794,+0.003532,+0.003106,+0.073223,+0.997305;19GP 11,+1.589427,+4.627074,-0.011520,+0.056863,+0.021414,-0.256595,-0.001102,+0.005195,+0.006626,+0.012023,+0.016867,+0.014495,+0.006977,+0.029562,+0.128189,+0.991285;
3543704;17GP 10,-0.487444,+0.065875,+0.465172,+0.006987,+0.006666,-0.145014,-0.063486,-0.236906,+0.049053,+0.035025,-0.138734,+0.162958,+0.003071,+0.003726,+0.072454,+0.997360;19GP 11,+1.589404,+4.627123,-0.011383,+0.057667,+0.022019,-0.256297,-0.001740,+0.005716,+0.009367,+0.024922,+0.025493,+0.016726,+0.007230,+0.029998,+0.128052,+0.991287;
